GUID	Date (GMT)	URL	Contents	Author	Name	Country	State/Region	City/Urban Area	Category	Emotion	Source	Gender	Posts	Followers	Following	Influence Score	Post Title	Post Type	Image URL	Brand
1120679990817972224		http://twitter.com/gadbadshetty/status/1120679990817972224	RT @WGTherapy The past months in Hollywood have been CRAZY! Today we discuss the #WGA & #ATA, the #collegeadmissionsscandal, dumping on #Netflix, and #Disney’s #Fox takeover. https://t.co/L0Sd4L8gqG #oscars #writersguild #packagingfees #collegecheatingscandal https://t.co/bORdgVqd9h	@gadbadshetty	Gadbad				Neutral	Neutral	Twitter						"RT @WGTherapy The past months in Hollywood have been CRAZY! Today we discuss the #WGA & #ATA, the #collegeadmissionsscandal, dumping on #Netflix, and #Disney’s #Fox takeover. 
https://t.co/L0Sd4L8gqG
#oscars #writersguild #packagingfees #collegecheatingscandal https://t.co/bORdgVqd9h"	Retweet		
1120799802911002627		http://twitter.com/VGDakessian/status/1120799802911002627	@deesbarbara If he pleads guilty, she is toast. #CollegeAdmissionsScandal #LoriLoughlin	@VGDakessian	Vatche Dakessian	Jordan			Positive	Unclassified	Twitter						@deesbarbara If he pleads guilty, she is toast. #CollegeAdmissionsScandal #LoriLoughlin	Reply		
1120477591398486022		http://twitter.com/mOppenheimTV/status/1120477591398486022	#NEWS: Following the #CollegeAdmissionsScandal, more community colleges are receiving support and recognition #education https://t.co/ivjJAKvLfe	@mOppenheimTV	m/OppenheimTV	United States of America	California	San Francisco	Neutral	Joy	Twitter						#NEWS:  Following the #CollegeAdmissionsScandal, more community colleges are receiving support and recognition #education https://t.co/ivjJAKvLfe	Tweet		
1120709151431196673		http://twitter.com/larapinsbiz/status/1120709151431196673	@joelcifer Why vitriol for honesty ?? Good for you, living within your means. Maybe more people should meet @DaveRamsey ‼️‼️‼️ #WakeUpAmerica #livelikenooneelse #FinancialFreedom #dontbestupid #collegeadmissionsscandal #StudentLoanDebt	@larapinsbiz	LOLLY				Neutral	Sadness	Twitter						@joelcifer Why vitriol for honesty ?? Good for you, living within your means. Maybe more people should meet @DaveRamsey ‼️‼️‼️ #WakeUpAmerica #livelikenooneelse #FinancialFreedom #dontbestupid #collegeadmissionsscandal #StudentLoanDebt	Reply		
1120769700131155968		http://twitter.com/NYJusticeSeeker/status/1120769700131155968	#CollegeAdmissionsScandal #USC #Coach #LauraJanke Who Made Fake Crew Profile for #LoriLoughlin's #Daughter Agrees to Plead Guilty https://t.co/4n2onrBlvd via @ktla	@NYJusticeSeeker	NY Jᴜsᴛɪᴄᴇ Sᴇᴇᴋᴇʀ	United States of America	New York	New York	Neutral	Unclassified	Twitter						#CollegeAdmissionsScandal #USC #Coach #LauraJanke Who Made Fake Crew Profile for #LoriLoughlin's #Daughter Agrees to Plead Guilty https://t.co/4n2onrBlvd via @ktla	Tweet		
1120499371030794240		http://twitter.com/NaomiFrances1/status/1120499371030794240	@ArevaMartin @CNN SHOW FOOTAGE - show em ALL! - so public can SEE ilk of person who uses prostitutes #robertkraft POPO can deploy films to 'Scare Stiff' kids & #collegeadmissionsscandal retards since scaring em Straight didnt work out Watch out for hornyGoat #nfl coaches kiddies! $gs $jpm $bac	@NaomiFrances1	Naomi Frances	United States of America			Negative	Disgust	Twitter	F					"@ArevaMartin @CNN SHOW FOOTAGE - show em ALL!
 - so public can SEE ilk of person who uses prostitutes
#robertkraft 

POPO can deploy films to 'Scare Stiff' kids & #collegeadmissionsscandal retards since 
scaring em Straight didnt work out
Watch out for hornyGoat #nfl coaches kiddies!
$gs $jpm $bac"	Reply		
1120709494504341510		http://twitter.com/IteamWWLP/status/1120709494504341510	RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	@IteamWWLP	Amy Phillips	United States of America	Massachusetts	Springfield	Neutral	Neutral	Twitter	F					RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	Retweet		
1120764340003573762		http://twitter.com/georgiastraight/status/1120764340003573762	People magazine reports that Lori Loughlin is considering guilty plea to spare children from charges or testifying https://t.co/SRXy52haOl #CollegeAdmissionsScandal #LoriLoughlin https://t.co/ZXVKKrSbeh	@georgiastraight	The Georgia Straight	Canada	British Columbia	Vancouver	Neutral	Neutral	Twitter	F					People magazine reports that Lori Loughlin is considering guilty plea to spare children from charges or testifying https://t.co/SRXy52haOl #CollegeAdmissionsScandal #LoriLoughlin https://t.co/ZXVKKrSbeh	Tweet		
1120773087404814341		http://twitter.com/jonphebert/status/1120773087404814341	@MayorOfLA - you need to see this. Kids from your cities schools are fighting low expectations while the wealthiest in this city game the system. Let's do something about it. #AthruG #LAUSD #collegeadmissionsscandal	@jonphebert	Jonathan Hebert				Neutral	Unclassified	Twitter	M					@MayorOfLA - you need to see this. Kids from your cities schools are fighting low expectations while the wealthiest in this city game the system. Let's do something about it. #AthruG #LAUSD #collegeadmissionsscandal	Tweet		
1120749134934368256		http://twitter.com/WTPatty/status/1120749134934368256	RT @FranceyHakes Should the parents in this case go to jail? Will they escape jail because they are rich or famous? Does the US have two tiers of justice, one for the powerful & one for everyone else? #formerfederalprosecutor #CollegeAdmissionsScandal https://t.co/hvbe8XW72h	@WTPatty	Nationalist Conservatopia				Neutral	Neutral	Twitter						RT @FranceyHakes Should the parents in this case go to jail? Will they escape jail because they are rich or famous? Does the US have two tiers of justice, one for the powerful & one for everyone else? #formerfederalprosecutor #CollegeAdmissionsScandal https://t.co/hvbe8XW72h	Retweet		
1120679116565561346		http://twitter.com/tastesgreat247/status/1120679116565561346	RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla	@tastesgreat247	I like stuff				Neutral	Neutral	Twitter						"RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. 

Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla"	Retweet		
1120506738355113984		http://twitter.com/Terri27903773/status/1120506738355113984	RT @NBATests Many are worried the #collegeadmissionsscandal may be used to crack down on legally-mandated #disability accommodations. https://t.co/hXuDp2bIfn	@Terri27903773	Terri	United States of America	New Jersey	New York	Negative	Neutral	Twitter	F					"RT @NBATests Many are worried the #collegeadmissionsscandal may be used to crack down on legally-mandated #disability accommodations.

https://t.co/hXuDp2bIfn"	Retweet		
1120813347283394560		http://twitter.com/AlisonCraft10/status/1120813347283394560	find the girls here https://t.co/yzFxiD1yKC ^ ^ ^ #UnitedStates #Canada #Australia #germanywithluv #Belgium #UnitedKingdom #frances #BongaCams #webcamtoy #webcamcolombia #collegeadmissionsscandal #CollegeCheatingScandal https://t.co/kgbtR4qWDG	@AlisonCraft10	Alison Craft	Canada	Ontario		Neutral	Joy	Twitter	F					"find the girls here https://t.co/yzFxiD1yKC
^
^
^
#UnitedStates 
#Canada 
#Australia 
#germanywithluv 
#Belgium 
#UnitedKingdom 
#frances 
#BongaCams 
#webcamtoy 
#webcamcolombia 
#collegeadmissionsscandal 
#CollegeCheatingScandal https://t.co/kgbtR4qWDG"	Tweet		
1120484140636360706		http://twitter.com/Isitreality11/status/1120484140636360706	#LoriLoughlin Feels ‘Pressure’ to Plead Guilty to Spare Daughters From Potential Charges #auntbecky #CollegeCheatingScandal #collegeadmissionsscandal https://t.co/QwzkDLUkg0	@Isitreality11	whatjusthappened??	United States of America	New York	New York	Neutral	Unclassified	Twitter						#LoriLoughlin Feels ‘Pressure’ to Plead Guilty to Spare Daughters From Potential Charges #auntbecky #CollegeCheatingScandal #collegeadmissionsscandal https://t.co/QwzkDLUkg0	Tweet		
1120807055302873089		http://twitter.com/AlisonCraft10/status/1120807055302873089	Livecams sexy https://t.co/yzFxiDj9Ca ^ ^ #UnitedStates #Canada #Australia #germanywithluv #Belgium #UnitedKingdom #frances #BongaCams #webcamtoy #webcamcolombia #collegeadmissionsscandal #CollegeCheatingScandal https://t.co/YNWsn3RDz3	@AlisonCraft10	Alison Craft	Canada	Ontario		Positive	Neutral	Twitter	F					"Livecams sexy https://t.co/yzFxiDj9Ca

^
^
#UnitedStates 
#Canada 
#Australia 
#germanywithluv 
#Belgium 
#UnitedKingdom 
#frances 
#BongaCams 
#webcamtoy 
#webcamcolombia 
#collegeadmissionsscandal 
#CollegeCheatingScandal https://t.co/YNWsn3RDz3"	Tweet		
1120764321972273154		http://twitter.com/FindLawConsumer/status/1120764321972273154	RT @OConnorandRyan What does all this #CollegeAdmissionsScandal talk mean in the court of law? @FindLawConsumer breaks it down: https://t.co/jV73GU0yJX	@FindLawConsumer	FindLaw Consumers	United States of America	California	San Jose	Neutral	Neutral	Twitter						RT @OConnorandRyan What does all this #CollegeAdmissionsScandal talk mean in the court of law? @FindLawConsumer breaks it down: https://t.co/jV73GU0yJX	Retweet		
1120702380495056904		http://twitter.com/ChrstnNAtheist/status/1120702380495056904	We discuss the recent #CollegeAdmissionsScandal, what it means for the big picture of higher education, and Jay offers a “modest proposal” on how to fix it. https://t.co/KZilpZ0hlh	@ChrstnNAtheist	A Christian and an Atheist Walk Into a Bar	United States of America			Neutral	Neutral	Twitter	M					We discuss the recent #CollegeAdmissionsScandal, what it means for the big picture of higher education, and Jay offers a “modest proposal” on how to fix it. https://t.co/KZilpZ0hlh	Tweet		
1120798081795207169		http://twitter.com/SocialSalesEnt/status/1120798081795207169	RT @MikeSchiemer The Risks Of Using Cheap Essay Writing Services https://t.co/CDm0flvOCo / #Essay #Essays #Writing #CollegeAdmission #CollegeAdmissionsScandal https://t.co/BFSkjJZ8Fn	@SocialSalesEnt	Social Selling Entrepreneur				Neutral	Joy	Twitter						RT @MikeSchiemer The Risks Of Using Cheap Essay Writing Services https://t.co/CDm0flvOCo  /  #Essay #Essays #Writing #CollegeAdmission #CollegeAdmissionsScandal https://t.co/BFSkjJZ8Fn	Retweet		
1120558155530895360		http://twitter.com/MackenzieMays/status/1120558155530895360	RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla	@MackenzieMays	Mackenzie Mays	United States of America	California	Sacramento	Neutral	Neutral	Twitter	F					"RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. 

Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla"	Retweet		
1120754239804968960		http://twitter.com/NaomiFrances1/status/1120754239804968960	@JoshMargolin @Patriots 😎🍿 its important to LEARN things. and GROW outta infancy! 🐣🐣🐣eggMans #collegeadmissionsscandal #epstein #robertkraft $bac $jpm $wfc	@NaomiFrances1	Naomi Frances	United States of America			Positive	Joy	Twitter	F					"@JoshMargolin @Patriots 😎🍿

its important to LEARN things.  and GROW outta infancy!  🐣🐣🐣eggMans

#collegeadmissionsscandal #epstein #robertkraft

$bac $jpm $wfc"	Reply		
1120699389591412736		http://twitter.com/travfed/status/1120699389591412736	RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	@travfed	Travis Fedschun				Neutral	Neutral	Twitter	M					RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	Retweet		
1120479992612294659		http://twitter.com/jewels_my/status/1120479992612294659	@people Well duh!! 🙄 Should have plead guilty in first place. #CollegeCheatingScandal #CollegeAdmissionsScandal #LoriLoughlin	@jewels_my	Jewel S	United States of America			Positive	Neutral	Twitter	F					"@people Well duh!! 🙄 Should have plead guilty in first place. #CollegeCheatingScandal #CollegeAdmissionsScandal 
#LoriLoughlin"	Reply		
1120611557589778432		http://twitter.com/BullPup2A/status/1120611557589778432	RT @Matthew71693270 @BullPup2A @rosedixontx @ewarren If u can't convince a bank into a student loan maybe u shouldn't be going. #StudentLoan #collegeadmissionsscandal #GovernmentCheese https://t.co/o9UUTlqN4q	@BullPup2A	Tracy⭐️⭐️⭐️				Neutral	Neutral	Twitter	F					RT @Matthew71693270 @BullPup2A @rosedixontx @ewarren If u can't convince a bank into a student loan maybe u shouldn't be going.  #StudentLoan #collegeadmissionsscandal #GovernmentCheese https://t.co/o9UUTlqN4q	Retweet		
1120699269298651138		http://twitter.com/ACerroneABC6/status/1120699269298651138	RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	@ACerroneABC6	Alana Cerrone ABC6	United States of America	Rhode Island	Providence	Neutral	Neutral	Twitter	F					RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	Retweet		
1120804539131670529		http://twitter.com/AlisonCraft10/status/1120804539131670529	wow... real girls https://t.co/73tN6sfgpc ^ ^ #UnitedStates #Canada #Australia #germanywithluv #Belgium #UnitedKingdom #frances #BongaCams #webcamtoy #webcamcolombia #collegeadmissionsscandal #CollegeCheatingScandal https://t.co/zobl20knA9	@AlisonCraft10	Alison Craft	Canada	Ontario		Neutral	Neutral	Twitter	F					"wow... real girls https://t.co/73tN6sfgpc
^
^
#UnitedStates 
#Canada 
#Australia 
#germanywithluv 
#Belgium 
#UnitedKingdom 
#frances 
#BongaCams 
#webcamtoy 
#webcamcolombia 
#collegeadmissionsscandal 
#CollegeCheatingScandal https://t.co/zobl20knA9"	Tweet		
1120677902880792576		http://twitter.com/GrammyOklahoma/status/1120677902880792576	RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla	@GrammyOklahoma	Cheryl Shobert	United States of America	Oklahoma		Neutral	Neutral	Twitter	F					"RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. 

Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla"	Retweet		
1120566480872124416		http://twitter.com/ParktonSidereal/status/1120566480872124416	RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla	@ParktonSidereal	parkton sidereal				Neutral	Neutral	Twitter						"RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. 

Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla"	Retweet		
1120770190302752769		http://twitter.com/mrspc48/status/1120770190302752769	RT @NYJusticeSeeker #CollegeAdmissionsScandal #USC #Coach #LauraJanke Who Made Fake Crew Profile for #LoriLoughlin's #Daughter Agrees to Plead Guilty https://t.co/4n2onrBlvd via @ktla	@mrspc48	Patti Capello	United States of America	Wisconsin		Neutral	Neutral	Twitter	F					RT @NYJusticeSeeker #CollegeAdmissionsScandal #USC #Coach #LauraJanke Who Made Fake Crew Profile for #LoriLoughlin's #Daughter Agrees to Plead Guilty https://t.co/4n2onrBlvd via @ktla	Retweet		
1120707452520017922		http://twitter.com/SAGi1216/status/1120707452520017922	RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla	@SAGi1216	Louise	United States of America	Virginia		Neutral	Neutral	Twitter	F					"RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. 

Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla"	Retweet		
1120519801997352961		http://twitter.com/Matthew71693270/status/1120519801997352961	@BullPup2A @rosedixontx @ewarren If u can't convince a bank into a student loan maybe u shouldn't be going. #StudentLoan #collegeadmissionsscandal #GovernmentCheese https://t.co/o9UUTlqN4q	@Matthew71693270	Twinsanity	United States of America			Neutral	Unclassified	Twitter						@BullPup2A @rosedixontx @ewarren If u can't convince a bank into a student loan maybe u shouldn't be going.  #StudentLoan #collegeadmissionsscandal #GovernmentCheese https://t.co/o9UUTlqN4q	Reply		
1120524332818665473		http://twitter.com/ColinESeale/status/1120524332818665473	"RT @EdTrust ""The Hollywood types who used their wealth to push other people to the back of the line is symptomatic of a system that cares more about taking care of the wealthy than the poor & of uplifting whiteness over humanity."" @selmekki https://t.co/DxhkhJtbVj #CollegeAdmissionsScandal"	@ColinESeale	Colin Seale	United States of America	Nevada	Las Vegas	Neutral	Disgust	Twitter	M					"RT @EdTrust ""The Hollywood types who used their wealth to push other people to the back of the line is symptomatic of a system that cares more about taking care of the wealthy than the poor & of uplifting whiteness over humanity."" @selmekki https://t.co/DxhkhJtbVj #CollegeAdmissionsScandal"	Retweet		
1120823782216798212		http://twitter.com/robenfarzad/status/1120823782216798212	Aunt Beckygate aside, it's now super-crazy-hard to get into an elite college 🎓 https://t.co/2RA1omVfOO #admissions #CollegeAdmissionsScandal #college @qz #IvyLeague @delaney #highered #HigherEducation #education @eeeemartin @VTSandsman https://t.co/FV4t7Oq7qb	@robenfarzad	[Redacted] Farzad	United States of America	Virginia		Neutral	Neutral	Twitter						"Aunt Beckygate aside, it's now super-crazy-hard to get into an elite college 🎓 
https://t.co/2RA1omVfOO #admissions #CollegeAdmissionsScandal #college @qz #IvyLeague @delaney #highered #HigherEducation #education @eeeemartin @VTSandsman https://t.co/FV4t7Oq7qb"	Tweet		
1120834190474219520		http://twitter.com/ChristopheSD/status/1120834190474219520	#Loughlin #LoriLoughlin #lorilaughlin #collegeadmissionsscandal #CollegeAdmissionScandal It’s gotta suck a massive bowl of dicks to fall from “fame” and “status” when ur whole shitty existence depends on it. Like cancel Christmas. #LifeRuined #LoserStatus https://t.co/JAbblGqeXh	@ChristopheSD	🚫Southpaw🤚🏼	United States of America	California	San Diego	Negative	Sadness	Twitter						"#Loughlin #LoriLoughlin #lorilaughlin #collegeadmissionsscandal
#CollegeAdmissionScandal
It’s gotta suck a massive bowl of dicks to fall from “fame” and “status” when ur whole shitty existence depends on it. Like cancel Christmas. #LifeRuined #LoserStatus
https://t.co/JAbblGqeXh"	Tweet		
1120691783736991745		http://twitter.com/R30015565/status/1120691783736991745	RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla	@R30015565	NoBabyHands				Neutral	Neutral	Twitter						"RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. 

Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla"	Retweet		
1120627854671265792		http://twitter.com/dfnsofconst/status/1120627854671265792	RT @Matthew71693270 @BullPup2A @rosedixontx @ewarren If u can't convince a bank into a student loan maybe u shouldn't be going. #StudentLoan #collegeadmissionsscandal #GovernmentCheese https://t.co/o9UUTlqN4q	@dfnsofconst	Jack violating Interstate Commerce				Neutral	Neutral	Twitter	M					RT @Matthew71693270 @BullPup2A @rosedixontx @ewarren If u can't convince a bank into a student loan maybe u shouldn't be going.  #StudentLoan #collegeadmissionsscandal #GovernmentCheese https://t.co/o9UUTlqN4q	Retweet		
1120706892634951680		http://twitter.com/davidtanklefsky/status/1120706892634951680	NEW: 2 more guilty pleas in #CollegeAdmissionsScandal. CA real estate exec Toby MacFarlane to plead guilty to 1 count of fraud. US Attorney recommends 15-month sentence, $95k fine. Former USC women’s soccer ast. coach Laura Janke to plead conspiracy to commit racketeering. @7News	@davidtanklefsky	David Tanklefsky	United States of America	Massachusetts	Boston	Negative	Neutral	Twitter	M					NEW: 2 more guilty pleas in #CollegeAdmissionsScandal. CA real estate exec Toby MacFarlane to plead guilty to 1 count of fraud. US Attorney recommends 15-month sentence, $95k fine. Former USC women’s soccer ast. coach Laura Janke to plead conspiracy to commit racketeering. @7News	Tweet		
1120617312946663424		http://twitter.com/ghudgins123/status/1120617312946663424	RT @Matthew71693270 @BullPup2A @rosedixontx @ewarren If u can't convince a bank into a student loan maybe u shouldn't be going. #StudentLoan #collegeadmissionsscandal #GovernmentCheese https://t.co/o9UUTlqN4q	@ghudgins123	George Hudgins	United States of America	Virginia	Blacksburg	Neutral	Neutral	Twitter	M					RT @Matthew71693270 @BullPup2A @rosedixontx @ewarren If u can't convince a bank into a student loan maybe u shouldn't be going.  #StudentLoan #collegeadmissionsscandal #GovernmentCheese https://t.co/o9UUTlqN4q	Retweet		
1120807205098467333		http://twitter.com/OfficialLSLBlog/status/1120807205098467333	RT @MikeSchiemer The Risks Of Using Cheap Essay Writing Services https://t.co/CDm0flvOCo / #Essay #Essays #Writing #CollegeAdmission #CollegeAdmissionsScandal https://t.co/BFSkjJZ8Fn	@OfficialLSLBlog	The Lean Startup Life				Neutral	Joy	Twitter						RT @MikeSchiemer The Risks Of Using Cheap Essay Writing Services https://t.co/CDm0flvOCo  /  #Essay #Essays #Writing #CollegeAdmission #CollegeAdmissionsScandal https://t.co/BFSkjJZ8Fn	Retweet		
1120709017125441536		http://twitter.com/TAGlobe/status/1120709017125441536	School's out: 2 more defendants in nationwide #CollegeAdmissionsScandal have agreed to plead guilty https://t.co/k0GggrNeSl	@TAGlobe	Travis Andersen	United States of America	Massachusetts	Boston	Neutral	Sadness	Twitter	M					School's out: 2 more defendants in nationwide #CollegeAdmissionsScandal have agreed to plead guilty https://t.co/k0GggrNeSl	Tweet		
1120762517834346497		http://twitter.com/MikeSchiemer/status/1120762517834346497	The Risks Of Using Cheap Essay Writing Services https://t.co/CDm0flvOCo / #Essay #Essays #Writing #CollegeAdmission #CollegeAdmissionsScandal https://t.co/BFSkjJZ8Fn	@MikeSchiemer	Mike Schiemer				Neutral	Joy	Twitter	M					The Risks Of Using Cheap Essay Writing Services https://t.co/CDm0flvOCo  /  #Essay #Essays #Writing #CollegeAdmission #CollegeAdmissionsScandal https://t.co/BFSkjJZ8Fn	Tweet		
1120607446701969408		http://twitter.com/TheLadyLibraLA/status/1120607446701969408	RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla	@TheLadyLibraLA	Deborah Lee	United States of America	California	Los Angeles	Neutral	Neutral	Twitter	F					"RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. 

Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla"	Retweet		
1120779869749747717		http://twitter.com/najeebarqureshi/status/1120779869749747717	Bob Saget weighs in on Lori Loughlin, #CollegeAdmissionsScandal https://t.co/oAN0anf9lo via @TODAYshow	@najeebarqureshi	Najeeb Qureshi	Pakistan	Punjab	Rawalpindi	Neutral	Neutral	Twitter						Bob Saget weighs in on Lori Loughlin, #CollegeAdmissionsScandal https://t.co/oAN0anf9lo via @TODAYshow	Tweet		
1120540972578947075		http://twitter.com/sympatico0526/status/1120540972578947075	RT @RenuBakshi My father drove a forklift at a lumber mill. At times, he worked multiple jobs to feed his family and put his 5 daughters through university. The #CollegeAdmissionsScandal makes me sick and angry on so many levels. #CollegeCheatingScandal	@sympatico0526	Barbara	United Kingdom	Greater London	London	Negative	Disgust	Twitter	F					"RT @RenuBakshi My father drove a forklift at a lumber mill. At times, he worked multiple jobs to feed his family and put his 5 daughters through university. The #CollegeAdmissionsScandal makes me sick and angry on so many levels. 
#CollegeCheatingScandal"	Retweet		
1120698591251767296		http://twitter.com/AlyshaNBCBoston/status/1120698591251767296	RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	@AlyshaNBCBoston	Alysha Palumbo NBC10 Boston	United States of America	Massachusetts	Boston	Neutral	Neutral	Twitter	F					RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	Retweet		
1120619709232103424		http://twitter.com/Harley_Woody/status/1120619709232103424	RT @CurrentSocials #KimKardashian Was Asked About That #CollegeAdmissionsScandal And Her Response Deserves An A+ https://t.co/HdoJLoQU3B https://t.co/jyUg8kcjUg	@Harley_Woody	Woody	United States of America	Virginia		Neutral	Neutral	Twitter	M					RT @CurrentSocials #KimKardashian Was Asked About That #CollegeAdmissionsScandal And Her Response Deserves An A+ https://t.co/HdoJLoQU3B https://t.co/jyUg8kcjUg	Retweet		
1120699040772120576		http://twitter.com/jejharrington/status/1120699040772120576	RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	@jejharrington	Jim Harrington				Neutral	Neutral	Twitter	M					RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	Retweet		
1120760081447104513		http://twitter.com/ce_miller17/status/1120760081447104513	So Felicity Huffman’s only going to get 3 months prison time for bribing colleges to accept her kids? #whiteprivilege #FelicityHuffman #collegeadmissionsscandal #CollegeCheatingScandal	@ce_miller17	Charlotte Miller	United States of America	Massachusetts	Boston	Neutral	Sadness	Twitter	F					So Felicity Huffman’s only going to get 3 months prison time for bribing colleges to accept her kids? #whiteprivilege #FelicityHuffman #collegeadmissionsscandal #CollegeCheatingScandal	Tweet		
1120716779439915008		http://twitter.com/JasonSolowski/status/1120716779439915008	RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	@JasonSolowski	Jason Solowski	United States of America	Massachusetts	Boston	Neutral	Neutral	Twitter	M					RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	Retweet		
1120701376336670720		http://twitter.com/karenreports/status/1120701376336670720	RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	@karenreports	Karen Anderson	United States of America	Massachusetts	Boston	Neutral	Neutral	Twitter	F					RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	Retweet		
1120647252769251329		http://twitter.com/OConnorandRyan/status/1120647252769251329	What does all this #CollegeAdmissionsScandal talk mean in the court of law? @FindLawConsumer breaks it down: https://t.co/jV73GU0yJX	@OConnorandRyan	O'Connor and Ryan, P.C.	United States of America	Massachusetts		Neutral	Unclassified	Twitter						What does all this #CollegeAdmissionsScandal talk mean in the court of law? @FindLawConsumer breaks it down: https://t.co/jV73GU0yJX	Tweet		
1120524183165906951		http://twitter.com/doctor_broncco/status/1120524183165906951	When I want to spook people I just show them my Twitter account. #dumbwithcollegedegree #collegeadmissionsscandal	@doctor_broncco	Doctor Broncco	Portugal			Positive	Anger	Twitter						When I want to spook people I just show them my Twitter account. #dumbwithcollegedegree #collegeadmissionsscandal	Tweet		
1120505808557682688		http://twitter.com/veritasyverdad/status/1120505808557682688	#SandersTownHall Once again Politicians squeezing out the middle class. If you are $182K in debt then you are too dumb to be a teacher. Everyone hypnotized by elitist colleges. Don’t go to a school you can’t afford. F_ing #Harvard brats killing me! @cnn #collegeadmissionsscandal	@veritasyverdad	veritasyverdad	United States of America	California		Negative	Sadness	Twitter						#SandersTownHall Once again Politicians squeezing out the middle class. If you are $182K in debt then you are too dumb to be a teacher. Everyone hypnotized by elitist colleges. Don’t go to a school you can’t afford. F_ing #Harvard brats killing me! @cnn #collegeadmissionsscandal	Tweet		
